id,field,ra,dec,f090w_flux,f090w_fluxerr,f105w_flux,f105w_fluxerr,f115w_flux,f115w_fluxerr,f115wn_flux,f115wn_fluxerr,f125w_flux,f125w_fluxerr,f140w_flux,f140w_fluxerr,f150w_flux,f150w_fluxerr,f150wn_flux,f150wn_fluxerr,f160w_flux,f160w_fluxerr,f200w_flux,f200w_fluxerr,f200wn_flux,f200wn_fluxerr,f277w_flux,f277w_fluxerr,f356w_flux,f356w_fluxerr,f410m_flux,f410m_fluxerr,f435w_flux,f435w_fluxerr,f444w_flux,f444w_fluxerr,f475w_flux,f475w_fluxerr,f606w_flux,f606w_fluxerr,f775w_flux,f775w_fluxerr,f814w_flux,f814w_fluxerr,f606wu_flux,f606wu_fluxerr,f850lp_flux,f850lp_fluxerr,f110w_flux,f110w_fluxerr,f182m_flux,f182m_fluxerr,f210m_flux,f210m_fluxerr,f150w2-f162m_flux,f150w2-f162m_fluxerr,f250m_flux,f250m_fluxerr,f300m_flux,f300m_fluxerr,f335m_flux,f335m_fluxerr,f350lpu_flux,f350lpu_fluxerr,f430m_flux,f430m_fluxerr,f460m_flux,f460m_fluxerr,f480m_flux,f480m_fluxerr,f814wu_flux,f814wu_fluxerr,f850lpu_flux,f850lpu_fluxerr,z_phot,z_phot16,z_phot84,av,av_err,lbol,lbol_err,muv,muv_err,r_eff_16_pix,r_eff_50_pix,r_eff_84_pix,r_eff_16_phys,r_eff_50_phys,r_eff_84_phys,verdict,delta_chi2nu,Av_null,C_AGN,Av_geff,chi2nu_geff,alpha_AGN,ir_excess,group,fxb_full_05_7keV,offaxis_factor,sep_from_center_arcmin,ha_observed_um,ha_instrument,logMstar_best,logMstar_err,method,n_bands_used,F444W_mag,d_A_pc,r_eff_arcsec,area_arcsec2,SB_F444W,logSigma_Mstar,Balmer_dec_total,LHa_total,logLHa_total,logL_5100,Ha_total_ew,Hb_total_ew,log_LHa_over_Mstar,log_L5100_over_Mstar
32928,primer-cosmos-east,150.14445146027904,2.3443942646772653,0.1195966842722848,0.004314047008952,-99.0,-99.0,0.0988186205433256,0.004179042615238,,,0.0880319880080254,0.0131922974896173,0.0786658898087646,0.0265027343118732,0.1092351322820811,0.0035038810556899,,,0.0943803473006529,0.0116979792014691,0.1797611738798571,0.003010615275256,,,0.4513465633851406,0.002420658720774,0.7705866874521365,0.0026998233950062,0.6874960284974239,0.0038441083275812,0.0021592503687389,0.0039776627543558,0.7332383751675383,0.0033461218796265,-99.0,-99.0,0.0737461342868267,0.0046801531812072,,,0.1264650013511438,0.0065434444119386,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.4581003,4.4134326,4.483596,1.7000000000000002,0.1480757783144918,45.31800454200084,0.3846992046121299,-19.62050335191405,0.1096386243971068,0.2904890584945678,0.3328708559274673,0.3979071497917175,77.05417359260461,88.29622998359365,105.54754369298516,Support,1073.88,0.86,0.2901,0.26,1674.74,0.173,6.71,Support,3.961418632959989e-15,1.32,2.26,3.58,NIRSpec (F100LP+G140H/F170LP+G235H),9.92,0.3,M_UV_relation,0,31.736952656381618,1398652404.3477774,0.013021406763361481,0.0005326791326833457,23.553116866252545,6.02811567851362,9.391761361178165,8.698563568323492e+42,42.93944754147239,43.74110734878241,677.0718894980424,90.56212415001207,33.01944754147239,-8.27911022657094
43445,primer-cosmos-east,150.12941198164475,2.3936625758734276,0.0029371165631354,0.0041330030914391,-99.0,-99.0,0.0048420620182532,0.0039231562204388,,,0.001132591095178,0.0110671503575835,-0.0005307784793758,0.0243508043935076,0.0094462248040453,0.0032404209242232,,,0.022426958764012,0.0098123326692345,0.0098648104106701,0.0026691889049711,,,0.0133543173859024,0.0017501800482938,0.0290846110394278,0.0016393420608518,0.016393577395743,0.0029800291705292,-0.006345265242202,0.0020808307374158,0.0361454043915147,0.0023552213313945,-99.0,-99.0,-0.0119150210213237,0.0071232810955598,,,0.0080544084758506,0.0052523310915958,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,5.696871,5.6990414,6.3429327,0.5,0.237696244202539,43.58499888292897,0.2514986918596545,-16.8612234852915,0.1992590902851567,0.4389157366752624,0.638830691576004,0.9640505003929138,103.10882292552908,150.07226935186785,226.47197179404077,Weak,4.6,2.2,0.5093,0.19,0.3,0.08,3.83,Support,8.355097498083088e-15,2.79,5.34,4.4,NIRSpec (F100LP+G140H/F170LP+G235H),8.97,0.3,M_UV_relation,0,35.00493290238836,1238080986.738121,0.025002125845916535,0.001963829349786874,28.237692268263825,4.617399100258085,6.0819216616444125,2.5930179585482876e+42,42.413805524576816,42.93550084232195,1411.2982642785937,377.37203442987163,33.44380552457682,-7.337183466693569
50988,primer-cosmos-east,150.17594858416723,2.4324329415506116,0.0846638180693808,0.0045917417316662,0.0488916151147925,0.0315876646733911,0.0964345116629105,0.0045325588925912,,,0.0915760629010686,0.0133700740516919,-99.0,-99.0,0.1184412810132794,0.003853314880318,,,0.0880645987982818,0.011485366187963,0.1958776115616607,0.0033481764960663,,,0.8499235551926799,0.0032758475009098,0.7677535251981767,0.0030682184944546,1.032207476830561,0.0047292490441718,0.0341813100314942,0.0057795195243177,1.146513173053595,0.0041212842181743,-99.0,-99.0,0.0620691347021114,0.0069864525207332,,,0.1065522386718934,0.0064316617212434,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,4.526494,4.401496,4.6140428,1.7000000000000002,0.14426930868483,45.45869859412608,0.2088706073440352,-19.50153564592179,0.1058321547674445,0.3585389709472656,0.4286957234144211,0.5302894902229309,94.44658009522357,112.92731964664192,139.68921894228828,Support,126.4,0.0,0.0897,0.0,1604.6,0.593,9.68,Support,1.3289529232774396e-14,4.43,7.41,3.63,NIRSpec (F100LP+G140H/F170LP+G235H),9.89,0.3,M_UV_relation,0,31.25161799979915,1388925838.7544615,0.016770480422340528,0.0008835698349429055,23.61722020141731,5.784401959613459,11.570908900921902,1.2280809568958632e+43,43.0892269968064,43.605355503008,1117.9234276123577,137.03475873599615,33.1992269968064,-8.250460168470639
25430,primer-uds-south,34.45335415712461,-5.27071720106125,0.0366092790089992,0.0053955807960791,-99.0,-99.0,0.0342340775462646,0.005426853665702,,,0.0303539458293863,0.0072763510883961,-99.0,-99.0,0.0233863409067107,0.00435989592453,,,0.0301769805639692,0.0083627388316601,0.0267333593998886,0.0036421987371702,,,0.0436611466301797,0.0032651436362138,0.0819951706644162,0.0032259459862093,0.2518721093248222,0.0065079532522594,0.0091025616846012,0.0117465966318664,0.1494159858038104,0.0050362766812799,,,-0.008790382353656,0.0075289095753735,-99.0,-99.0,0.0308820295134981,0.0072749764125745,,,0.0462351196625315,0.0220790877036245,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1282,7.077977,7.1594224,2.7,0.1496442497963042,45.81265614941842,0.2629900058681433,-18.9639540098352,0.1112070958789193,0.2889542484283447,0.3544422388076782,0.5104809546470642,59.75723337569783,73.30048856467192,105.57010221034452,Neutral,-0.08,3.21,0.0002,3.35,5.65,2.5,6.39,Neutral,2.881997009226259e-16,1.92,3.84,5.33,MIRI (unlikely),10.15,0.3,M_UV_relation,0,33.464072960997036,1089527545.2700946,0.013876955511064167,0.000604976165097383,25.418418622543115,6.419786261352561,8.538334056233913,5.764819206545981e+42,42.7607856904239,43.23734409973435,1543.1125285526084,211.97524300096012,32.6107856904239,-8.514140990904085
47509,primer-uds-south,34.26460314475026,-5.232585427484487,0.0801031429553793,0.0093749664230949,-99.0,-99.0,0.0692692645795135,0.0089287404089944,,,0.0693731990198235,0.0143136310823618,0.0646262905637751,0.0256466277639774,0.0825561573013864,0.0075376747177705,,,0.0869717444062832,0.012328668157344,0.0852097269457188,0.0063348851248159,,,0.1114267578761694,0.0048484018437788,0.2732784568400901,0.0048373449117844,0.2176254986247429,0.0094029508628033,0.0144982453049924,0.0080813344917012,0.3912922306296359,0.0077800110101697,,,-0.006661651157683,0.0068968493338175,-99.0,-99.0,0.0253531723403649,0.0058598568136462,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.659403,5.6376305,5.6756616,1.8,0.1509495135314768,45.30803553078818,0.1548574933331351,-19.533665121566017,0.1125123596140937,0.6885333037376404,0.834689199924469,1.0265394973754882,162.31957508451498,196.7753709572188,242.00347915916177,Support,45.18,2.59,0.0002,1.67,1.31,2.5,4.74,Support,7.016255944672691e-16,4.68,7.67,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),10.11,0.3,M_UV_relation,0,32.418812560338964,1242468593.761433,0.03266712099950596,0.0033525216800215905,26.2322415478884,5.522058520414391,7.461911166986742,7.43238906384041e+42,42.87112843504909,43.63921784372199,703.1725909401546,117.6165504274343,32.76112843504909,-8.470123041979196
50716,primer-uds-south,34.31315407240597,-5.226780942036896,-0.0009700061207826,0.0044055789771064,-99.0,-99.0,0.0137972161148645,0.0043003535664711,,,0.0177693475149361,0.0123624016692781,0.004784234333926,0.0226076602092313,0.0106886821793538,0.0035565239163112,,,0.0228861969553533,0.0107636912004609,0.0192988818006527,0.0029469239061188,,,0.0241666478826802,0.00207401938329,0.0759308306332931,0.0021706298611266,0.0852860259793552,0.0041082488829628,-0.0138112617198646,0.0075813125487439,0.1382567258517753,0.0034189561099167,,,0.0034108707285091,0.0039122379194744,-99.0,-99.0,-0.0006630429876758,0.0028234664073679,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8636265,7.0689373,8.02955,2.7,0.098105779633423,45.9216824163476,0.3492920359707093,-18.313102814447895,0.098105779633423,0.2912722086906433,0.3590084463357925,0.5050532674789429,56.71564726631773,69.90504346274642,98.34245119986656,Null wins,-98.71,2.45,0.4634,0.59,101.54,0.01,12.93,Null wins,3.8488258234927637e-16,2.57,5.01,5.82,MIRI (unlikely),10.01,0.3,M_UV_relation,0,33.54834995264308,1025699787.3785404,0.014057684292491705,0.0006208367890693285,25.530793562896346,6.320982979867016,8.433626176197514,3.2786937102478406e+42,42.51570083363676,43.38947776250609,491.6656889057132,83.55871001404054,32.50570083363676,-8.372615577025126
55783,primer-uds-south,34.270711521139155,-5.2176792889822154,0.0703573292287908,0.0094320753105026,-99.0,-99.0,0.0831106162945139,0.0093228496348984,,,0.0670244191866858,0.0127940692102128,0.0829554034953696,0.0238821094776603,0.0974618079524775,0.0075850944051188,,,0.0801756840155357,0.0115146322784142,0.1236675317996929,0.0061980290683867,,,0.3944180587503904,0.0046791469449244,0.9305339362495152,0.0091423288649603,0.6019626434484446,0.0088661457407605,-0.002810117986509,0.0068019367247408,0.6631813257795897,0.007937628526726,,,0.0334818925760707,0.0046855651764461,-99.0,-99.0,0.0715308750848547,0.0047781199103455,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6260314,4.5411806,4.71215,1.4,0.1516399377369516,45.17508989809598,0.1808250973272643,-19.292877225315063,0.113202783819565,0.3396940565109252,0.4216714799404144,0.5729617261886597,88.58625364646302,109.96452826156413,149.41837171717333,Neutral,-0.33,0.37,0.1898,0.49,838.65,0.132,6.8,Neutral,6.866975112841123e-16,4.58,7.57,3.69,NIRSpec (F100LP+G140H/F170LP+G235H),9.81,0.3,M_UV_relation,0,31.845984900746732,1374952061.3111799,0.016496453992906272,0.000854931015818167,24.17581258330346,5.7274947690409554,11.600440157763199,2.0670738733888484e+43,43.31535599778208,43.835224410770586,1302.6089545673942,129.9350836308389,33.505355997782075,-8.168176765769623
69772,primer-uds-south,34.471126609335464,-5.190443860816161,0.0501884272735921,0.0092496377796527,0.0461791011937656,0.0098402752716008,0.0595559813985348,0.0092393149079539,,,0.0581075856877199,0.0130258145919455,0.0541279356588994,0.0217999216807026,0.0689523153732568,0.0073997626219807,,,0.0487593645229162,0.0113927895574573,0.0616409990290103,0.0059658580281243,,,0.1465260796965684,0.0041296399949157,0.3334817374641169,0.0041369347369768,1.0161859221356742,0.0075802936133248,-0.0146905652990148,0.0126201703404191,0.713663673564827,0.0060361297989328,,,-0.0015092441498118,0.005212373808104,-99.0,-99.0,0.0424703181582463,0.0057933789283675,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4293756,5.3952494,5.462143,2.7,0.151505895707291,45.900065719599525,0.1991598059594115,-19.194279411718135,0.1130687417899078,0.2634776830673218,0.2888847589492798,0.3506984150409698,63.486698745341045,69.60870252850678,84.50311376271567,Neutral,0.03,3.65,0.0406,3.79,0.98,0.849,10.35,Neutral,5.335686065124015e-16,3.56,6.4,4.22,NIRSpec (F100LP+G140H/F170LP+G235H),9.93,0.3,M_UV_relation,0,31.7663316444079,1270021494.7502253,0.011305193720257626,0.00040151880478747387,23.275596369155654,6.244672922392557,9.09163499279163,2.0312369851999155e+43,43.30776059502066,43.84605659553506,1464.5815500122974,165.609946471713,33.37776059502066,-8.288069459899084
19354,ceers-full,214.8997085945354,52.81284265178295,,,-99.0,-99.0,0.010481305726771,0.0018734108969886,,,0.0184278236532515,0.0119634815294575,-0.0250609224269779,0.0223798548891582,0.0183961024957554,0.0034460859363445,,,0.0047903427413477,0.010460282003498,0.0139590357761505,0.0024236812682565,,,0.0699715330137492,0.0020099992742002,0.1539045701628017,0.0017880346691333,0.2582322969117064,0.0039527435095889,-0.0009266898160442,0.0047991100633392,0.2034118053108284,0.0026860025902098,,,-0.0006896105624819,0.0045550545960189,,,0.0199603611295181,0.0045847720620461,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.4279175,4.9884915,5.460921,1.6,0.0877486662723113,44.85664388655694,0.2305990953506303,-17.186823340763663,0.073817727123556,0.2543510687351227,0.2628698199987411,0.284073498249054,61.29614395227487,63.349080495239264,68.45896157736827,Neutral,1.87,1.41,0.1471,1.53,137.72,0.01,11.06,Neutral,1.6388532746147328e-16,2.05,4.1,4.22,NIRSpec (F100LP+G140H/F170LP+G235H),9.06,0.3,M_UV_relation,0,33.1291252366491,1270199573.2268791,0.010287122089921056,0.0003324586683802807,24.433469389242298,5.456519368940459,12.017115209131902,2.7133394624384078e+42,42.433504128601925,43.46080811306833,470.01918918580486,42.61027965702955,33.37350412860192,-7.421902202640818
22049,ceers-full,215.1370824993564,52.98855485797787,,,0.0131231212711353,0.0047429601721611,0.0197333989596358,0.0019856327682148,,,0.0164384299199591,0.0062411795757758,0.0022387772646285,0.0206744426097356,0.0204833755237493,0.0028328126283099,,,0.016650928256894,0.0067015756949158,0.0257020597056507,0.002322982009513,,,0.0567542749310868,0.0017840781393029,0.0894943190763462,0.0015977039074457,0.2979785643620653,0.0037772968039359,-0.0020390980213467,0.0031741087165509,0.2194531713745404,0.0031518280300116,,,-0.0027129792400459,0.0040444480935249,,,0.0064930187123403,0.0041726760809632,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,7.1350226,7.1239777,7.165127,2.5,0.1538090318085385,45.85823895245412,0.2957762614349293,-18.669637759181754,0.1153718778911532,0.2563306939601898,0.2691074162721634,0.3017118513584136,52.980066776621534,55.6208414369509,62.35973454957922,Null wins,-18.03,4.51,0.3229,4.37,109.87,0.01,10.71,Null wins,6.002687126493118e-16,7.5,10.2,5.34,MIRI (unlikely),10.02,0.3,M_UV_relation,0,33.04671096896166,1088900235.4210453,0.010535981613188422,0.0003487384884092152,24.402960670935556,6.52952489075456,9.740430571614649,4.797181334277504e+42,42.68098613518208,43.26255857986003,888.5436467412801,142.2057699209676,32.660986135182085,-8.38388779963904
23054,ceers-full,215.07825941225204,52.94849717876277,,,0.0168575866910352,0.0112658679940659,0.0219752536495872,0.0020936324614568,,,0.0211574739520232,0.0097239393436099,0.0471496380261914,0.0214658289874643,0.0186780097743542,0.0027894366863934,,,0.0107197971062112,0.0089624085312756,0.0286207828477658,0.0022928585400703,,,0.0324685166304719,0.0017583694232203,0.0865863497184887,0.0015584939338329,0.1166807470616088,0.0035901667511906,0.0104006954680872,0.005987448314235,0.1012552025531168,0.0030008419555128,,,-0.0073013506710309,0.0042714621259283,,,0.0005979497719891,0.0044501719521889,0.0272827817948028,0.0157916049208383,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,6.8682966,6.832023,7.3080564,2.1,0.1958350985847766,45.27174315522322,0.3953188737031439,-18.58860646729115,0.1573979446673927,0.2690939998626709,0.3040479123592376,0.3899778544902801,56.89432565756724,64.28460296438449,82.45270078088893,Neutral,-0.02,0.0,0.0,0.07,3.73,2.5,5.42,Neutral,3.283839764833334e-16,4.1,7.05,5.16,NIRSpec (F100LP+G140H/F170LP+G235H),9.94,0.3,M_UV_relation,0,33.886522255354016,1113950445.7928214,0.01190327961223768,0.00044512618576132815,25.507730114331153,6.323786068096718,3.533950760470007,2.2822919109282225e+42,42.358371189990805,43.3940325588961,369.70088014127646,124.69902463855966,32.41837118999081,-8.302569989495126
28748,ceers-full,214.92414994156533,52.84905137748051,,,-99.0,-99.0,0.0432980212188234,0.0021978283067976,,,0.0477387092296183,0.0143992570649611,0.0649925988573296,0.0268224321738904,0.0543868500067924,0.0044645069559556,,,0.0491117837202791,0.0113749462651204,0.0894920151093814,0.0030373053437473,,,0.3331903510436532,0.0031062387352653,0.6266683464195812,0.0030143496951523,0.5088498959106351,0.005150695114671,-0.0207984109431843,0.0071682536919972,0.5560728343814113,0.0038686392586203,,,0.0254098058409208,0.0069782294303247,,,0.0385722340727213,0.0075794756377255,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,4.7529554,4.641189,4.787233,1.3,0.1379359751926906,45.052664802125385,0.3119492386880631,-18.489657343260586,0.099498821275306,0.2516366934776306,0.2550037503242492,0.2637487590312958,64.79062772379203,65.65756697521525,67.9092044282004,Neutral,-0.62,0.02,0.2231,0.14,2516.82,0.01,10.22,Neutral,9.7353690145617e-17,1.22,1.86,3.78,NIRSpec (F100LP+G140H/F170LP+G235H),9.49,0.3,M_UV_relation,0,32.03723642435992,1357447251.2852423,0.009976710357857575,0.0003126976380089926,23.275047926287726,5.855430429287553,10.455018039638581,6.342542966596262e+42,42.80226341722766,43.673089473914274,672.1439213533833,71.00942293715747,33.312263417227655,-7.849786084606853
29421,ceers-full,215.0220706743329,52.920785903564735,,,-99.0,-99.0,0.0314350435121174,0.0020086950212598,,,0.0306883115386836,0.0098382790413196,0.0211837101167914,0.022015637107261,0.0326230169226104,0.0027871581193593,,,0.020357763435404,0.00797172642129,0.0311243769445105,0.0023438062601678,,,0.0855045541816068,0.0021759537903077,0.2185403146891782,0.0018108893846339,0.1284163884743659,0.0033508484971267,-0.0090253711171735,0.0038176119146922,0.1387632104903372,0.0025942215829067,,,0.0084694941426806,0.0036086534469056,,,0.0243970059370173,0.0039847251562328,-99.0,-99.0,,,,,0.0200150448920849,0.0064349141701905,0.0169748008119836,0.005787624545483,,,,,,,,,,,,,,,,,,,,,4.785098,4.748391,5.695939,1.4,0.287521832620298,44.50431842537272,0.2626844608404779,-18.16778658143024,0.2490846787029124,0.258755509853363,0.2759570777416229,0.3196567487716675,66.40964456961704,70.82442982441934,82.03995765050917,Weak,2.04,0.0,0.0,0.13,1979.01,0.54,4.25,Support,1.7817677872216643e-16,2.23,4.43,3.8,NIRSpec (F100LP+G140H/F170LP+G235H),9.36,0.3,M_UV_relation,0,33.544379773967506,1353070096.9449983,0.010796632820958491,0.00036620691134705343,24.953696114949175,5.659633826205383,11.355897640028996,6.089302094570052e+42,42.78456752023671,43.32191877350218,1407.6615295252527,131.1815632212944,33.424567520236714,-7.7232923162597915
36985,ceers-full,214.99097734698265,52.91652307509784,,,0.0117483850447914,0.0169241177178664,0.0150275311386542,0.0019363390929159,,,-0.0050261751002267,0.0116028290849121,0.0241658017065478,0.0168082687034482,0.0180072474158705,0.0027575935105922,,,0.011070863889644,0.0124060208878216,0.0205358022945783,0.0022319515637432,,,0.0661849296959468,0.001887785296107,0.1410958492581205,0.0016998095259302,0.1896813524374709,0.0035471052631543,0.0048710265849046,0.0032176083286525,0.2600367305809652,0.0028147752383741,,,-0.0023144297047625,0.0032043550330182,,,-0.0018347926275109,0.0035914870783996,-99.0,-99.0,,,,,0.01957102325529,0.0033403802669318,0.0155395584124535,0.0034658843617485,,,,,,,,,,,,,,,,,,,,,5.6537137,5.4715405,5.68237,2.0,0.1293724728983626,45.14674366269438,0.1252539745620715,-17.58230214992759,0.0909353189809785,0.2532978975772857,0.2600746750831604,0.2776502239704132,59.74621641746252,61.34467743649027,65.49028052880611,Null wins,-131.33,2.62,0.3101,3.48,133.78,0.01,14.44,Null wins,1.3700832101818362e-16,1.71,3.38,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.27,0.3,M_UV_relation,0,32.862478879644,1243137256.029474,0.010178489808801663,0.0003254741975813475,24.1437702920719,5.694446225620981,10.110770855530884,4.083267925093872e+42,42.61100787710377,43.64981482053301,469.4556636627226,47.08718343353627,33.34100787710378,-7.630017594400364
41179,ceers-full,214.89247914214488,52.85689049273915,,,-99.0,-99.0,0.0433415453402849,0.0030904636179128,,,0.0450477778821195,0.0145024384181906,0.0513042562818985,0.016755944981826,0.0546248149494663,0.0035505189901595,,,0.0373710153946204,0.0107898736152877,0.0601581893205964,0.0040145068547266,,,0.0711997689844228,0.0021042723955439,0.2013277387321027,0.0022468177607473,0.1870869490771782,0.0040475433606721,-0.0172679538443769,0.0054750792937601,0.194694606030246,0.0034959862744573,,,-0.0057743267427806,0.0039930150193815,,,-0.0048129890265681,0.0045296849341748,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,7.24225,6.946541,7.348452,2.1,0.1306177506967779,45.66095629776442,0.3170919482272631,-19.62426284772767,0.0921805967793929,0.2602664613723754,0.2803294360637665,0.3307996094226837,53.31210732637896,57.4217396408689,67.75988034752677,Support,13.88,0.0,0.1345,0.0,69.26,0.65,3.56,Support,9.458067194140433e-17,1.18,1.71,5.41,MIRI (unlikely),10.45,0.3,M_UV_relation,0,33.176680823139954,1079131479.4904418,0.010975581152184088,0.0003784468747496695,24.621693130997144,6.931847308632517,3.919352610751379,8.992418344555888e+42,42.953876502798465,43.75047778605335,673.6196568118824,201.45892142655214,32.50387650279846,-8.80901719981393
41913,ceers-full,214.79536842274857,52.78884586799004,,,-99.0,-99.0,0.0424816923649643,0.0023663905464898,,,0.0571719750582818,0.0129684013212371,0.0369359928432873,0.02141604689,0.0644489859060268,0.0029000804395107,,,0.0567604506843873,0.0103045769378328,0.0988030931785945,0.0023984728916412,,,0.4083828397907793,0.0024454292499234,0.5853702745030135,0.0026686384130726,2.4838023925676183,0.005377101307669,-0.0088419266118902,0.0038343746189009,1.5833884306465689,0.0044220905652058,,,-0.0030791211744203,0.0047527447567223,,,0.0249139320734761,0.0046088352286684,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.2459974,5.230355,5.2715006,2.3000000000000003,0.1532612681553131,45.98620337645674,0.349030381715375,-18.93364999102481,0.114824114237928,0.2504289269447327,0.2513043880462646,0.2535682535171509,61.41907554818277,61.63378721184913,62.18901270470114,Null wins,-12.06,4.54,0.1775,4.68,4011.77,0.01,24.57,Null wins,3.316044546919334e-16,4.15,7.09,4.1,NIRSpec (F100LP+G140H/F170LP+G235H),9.78,0.3,M_UV_relation,0,30.90109695389904,1292762833.6326876,0.009833894345127943,0.00030380921921885275,22.10759932533878,6.200362290705325,10.073670862061974,4.127720384322472e+43,43.61571027002111,44.12420105121413,1538.030824617042,150.06651733642985,33.83571027002111,-8.135323145223165
42093,ceers-full,214.88679187567013,52.85538075151782,,,-99.0,-99.0,0.0178474120628904,0.0028892600632992,,,0.016535981871337,0.0130313792619506,0.0299034215626603,0.0181585055675614,0.0263241480959321,0.0034282590073553,,,0.0263582964924711,0.0107773662341364,0.0328961017415457,0.0028966618791967,,,0.1488536409064028,0.0020615154942301,0.3726004569422859,0.002348246036047,0.5762234063037093,0.0047697982372276,0.0018632571282574,0.0055922831641732,0.4399054869462038,0.0033796162698511,,,-0.0033505968614512,0.0045274497573725,,,0.0041532420889141,0.0050453227969254,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,6.445882,6.1138897,6.5670567,1.7000000000000002,0.1245406507622158,45.65235383989167,0.2119905319275574,-18.03659712011666,0.0861034968448333,0.2520535373687744,0.2563445270061493,0.2675932335853577,55.29471054961846,56.23605433097119,58.70376012414517,Support,418.67,1.33,0.3745,0.0,745.73,0.01,16.71,Support,9.814333468800684e-17,1.23,1.9,4.89,NIRSpec (F100LP+G140H/F170LP+G235H),9.62,0.3,M_UV_relation,0,32.291667174855434,1155938498.0193157,0.01003472915423563,0.00031634515159458557,23.54207013163588,6.119970316317856,13.118478224146937,7.305143487995935e+42,42.86362875078551,43.60866589109284,823.3917772778128,73.76775048353852,33.24362875078551,-7.980427199384798
48983,ceers-full,214.89224818634747,52.8774094024243,,,-99.0,-99.0,0.0504266253872497,0.001982759242616,,,0.0562737801207739,0.0123414145009841,0.0638554929201249,0.0129891011680181,0.0657612154918646,0.0023699855149745,,,0.0457537143239423,0.0108076075075052,0.0815197233763452,0.0016808090162946,,,0.1398073918989535,0.0017309610338061,0.543450232645672,0.0022294094778,0.5734243461605857,0.0046070292402333,0.0039895226659536,0.0047961878235139,0.7843137087323472,0.0028485356109157,,,-0.0004072151544602,0.0038030675451666,,,0.0009586430027644,0.0041859989376215,-99.0,-99.0,,,,,0.0782948529792658,0.0039185726969053,0.0831283998865369,0.0042949260957326,,,,,,,,,,,,,,,,,,,,,7.136761,7.055029,7.1732492,2.7,0.1467530478661451,46.551223114205406,0.3825296773075389,-19.866323724443145,0.1083158939487614,0.2504260671138763,0.2512909173965454,0.2535218334197998,51.752092242711186,51.93081889094175,52.39185145497073,Null wins,-11.97,0.99,0.2502,1.12,64.62,0.01,11.93,Null wins,8.516992629400206e-17,1.06,1.02,5.34,MIRI (unlikely),10.54,0.3,M_UV_relation,0,31.663841107405286,1088740507.5122619,0.009838442020510072,0.00030409027677842643,22.87134744213765,7.109149658025244,8.031413891928928,4.743478646816098e+43,43.676096949905215,44.33874260752753,1145.841922066517,139.0087515702191,33.136096949905216,-8.893216627106856
55490,ceers-full,214.9830263067039,52.95600124785248,,,-99.0,-99.0,0.0584413235985406,0.0025851514662691,,,0.0644980238509596,0.013760140983837,0.0748506918223428,0.025283359499087,0.0957451028504416,0.0030189833958148,,,0.0879887974596688,0.0112539847764331,0.1165858469840617,0.0024268371174662,,,0.1596391857399365,0.0023215679640218,0.5207305211572331,0.0026106316099669,0.9214720960333936,0.0046672730346476,0.0030834069778691,0.0041170193651836,0.8250980735835631,0.0040827560826776,,,0.0029570363967199,0.0046641326605845,,,-0.0081942916540541,0.0050014784467243,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,7.1493306,7.170905,7.8895087,2.7,0.229968269400324,46.63980570648944,0.2088318579521318,-20.138818844791903,0.19153111548294,0.2512353610992431,0.2537710070610046,0.26035569190979,51.86446125211793,52.387914284993016,53.74724177258475,Neutral,1.03,1.72,0.2981,1.84,20.44,0.015,8.62,Neutral,2.0996636662846546e-16,2.62,5.1,5.35,MIRI (unlikely),10.66,0.3,M_UV_relation,0,31.608801689438607,1087586922.5238786,0.009935567370484667,0.0003101238863704086,22.83763973385608,7.221537783464851,11.366781301158753,6.985986612170077e+43,43.84422774850189,44.374955439946206,1214.7132196338837,126.76283927293403,33.1842277485019,-9.012862070042656
